ID_Visitor,Visits,products_visits,products_category_visits,deviceCategory,campaign,medium,continent,Product_Category,CA
ID8528170749260731046,156,48,11,desktop,(not set),(none),Americas,Accessories,363.08
ID6928599419401836682,127,40,6,desktop,(not set),(none),Americas,Apparel,362.90999999999997
ID930131333447511778,207,80,11,desktop,(not set),(none),Americas,Apparel,362.29999999999995
ID930131333447511778,207,80,11,desktop,(not set),(none),Americas,Headgear,362.29999999999995
ID930131333447511778,207,80,11,desktop,(not set),(none),Americas,Office,362.29999999999995
ID5257301734697264503,158,66,8,desktop,(not set),(none),Americas,Apparel,361.36
ID8097586032450579868,138,48,5,mobile,(not set),(none),Americas,Drinkware,359.84
ID8097586032450579868,138,48,5,mobile,(not set),(none),Americas,Apparel,359.84
ID7549308697995967647,375,79,11,desktop,(not set),(none),Americas,Apparel,357.51
ID7312392177689574015,268,57,10,desktop,(not set),(none),Americas,Apparel,356.90999999999997
ID666077603822154553,341,140,21,desktop,(not set),(none),Americas,Apparel,355.29999999999995
ID666077603822154553,341,140,21,desktop,(not set),(none),Americas,Drinkware,355.29999999999995
ID2309518825071815272,238,111,16,desktop,(not set),(none),Americas,Apparel,353.88
ID2309518825071815272,238,111,16,desktop,(not set),(none),Americas,Office,353.88
ID2309518825071815272,238,111,16,desktop,(not set),(none),Americas,Bags,353.88
ID5059670462842291942,349,48,9,desktop,(not set),(none),Americas,Office,353.84
ID5059670462842291942,349,48,9,desktop,(not set),(none),Americas,Lifestyle,353.84
ID9671728324632392297,862,210,34,desktop,(not set),(none),Americas,Apparel,349.11
ID9671728324632392297,862,210,34,desktop,(not set),(none),Americas,Drinkware,349.11
ID9671728324632392297,862,210,34,desktop,(not set),(none),Americas,Office,349.11
ID5217184662856598595,377,165,25,desktop,(not set),(none),Americas,Drinkware,348.51
ID5217184662856598595,377,165,25,desktop,(not set),(none),Americas,Apparel,348.51
ID5217184662856598595,377,165,25,desktop,(not set),(none),Americas,Bags,348.51
ID6587536713587064638,493,129,15,desktop,(not set),(none),Americas,Office,348.5
ID6587536713587064638,493,129,15,desktop,(not set),(none),Americas,Apparel,348.5
ID254413001205574315,185,108,13,desktop,(not set),(none),Americas,Apparel,347.84
ID254413001205574315,185,108,13,desktop,(not set),(none),Americas,Drinkware,347.84
ID5246355792709327877,309,131,18,desktop,(not set),(none),Americas,Drinkware,347.8
ID5246355792709327877,309,131,18,desktop,(not set),(none),Americas,Apparel,347.8
ID4804098608346140493,188,40,5,desktop,(not set),(none),Americas,Apparel,347.59999999999997
ID4804098608346140493,188,40,5,desktop,(not set),(none),Americas,Office,347.59999999999997
ID4299381105807734069,109,33,6,desktop,(not set),(none),Americas,Apparel,342.51
ID8403641595081021765,89,49,7,mobile,(not set),(none),Americas,Apparel,339.68
ID8403641595081021765,89,49,7,mobile,(not set),(none),Americas,Drinkware,339.68
ID8403641595081021765,89,49,7,mobile,(not set),(none),Americas,Office,339.68
ID7400732262558954737,343,159,25,desktop,(not set),(none),Americas,Drinkware,339.21999999999997
ID7400732262558954737,343,159,25,desktop,(not set),(none),Americas,Office,339.21999999999997
ID7400732262558954737,343,159,25,desktop,(not set),(none),Americas,Bags,339.21999999999997
ID7400732262558954737,343,159,25,desktop,(not set),(none),Americas,Electronics,339.21999999999997
ID7400732262558954737,343,159,25,desktop,(not set),(none),Americas,Apparel,339.21999999999997
ID5675405939347398013,108,52,8,mobile,(not set),(none),Americas,Office,337.29999999999995
ID5675405939347398013,108,52,8,mobile,(not set),(none),Americas,Apparel,337.29999999999995
ID5675405939347398013,108,52,8,mobile,(not set),(none),Americas,Drinkware,337.29999999999995
ID2101142366050947272,180,61,9,desktop,(not set),(none),Americas,Apparel,336.72
ID2101142366050947272,180,61,9,desktop,(not set),(none),Americas,Electronics,336.72
ID4286676770640078553,9,4,3,desktop,(not set),(none),Americas,Office,336.7
ID2794285006629832465,105,31,5,desktop,(not set),(none),Americas,Apparel,336.36
ID6453950151397418687,20,4,4,desktop,(not set),(none),Americas,Drinkware,332.68
ID6453950151397418687,20,4,4,desktop,(not set),(none),Americas,Apparel,332.68
ID6453950151397418687,20,4,4,desktop,(not set),(none),Americas,Lifestyle,332.68
ID6453950151397418687,20,4,4,desktop,(not set),(none),Americas,Office,332.68
ID646337888671074736,137,35,6,mobile,(not set),(none),Americas,Apparel,331.84
ID6292071509874937149,263,97,9,desktop,(not set),(none),Americas,Apparel,330.76
ID0815303383277659803,495,115,18,desktop,(not set),(none),Americas,Office,329.7
ID0815303383277659803,495,115,18,desktop,(not set),(none),Americas,Apparel,329.7
ID0815303383277659803,495,115,18,desktop,(not set),(none),Americas,Drinkware,329.7
ID0815303383277659803,495,115,18,desktop,(not set),(none),Americas,Lifestyle,329.7
ID6515057374372191963,72,44,7,desktop,(not set),referral,Europe,Office,327.84
ID6515057374372191963,72,44,7,desktop,(not set),referral,Europe,Bags,327.84
ID6515057374372191963,72,44,7,desktop,(not set),referral,Europe,Waze,327.84
ID928980428117180710,81,25,4,desktop,(not set),(none),Americas,Office,325.88
ID928980428117180710,81,25,4,desktop,(not set),(none),Americas,Apparel,325.88
ID6963887866811727980,227,90,17,desktop,(not set),(none),Americas,Electronics,325.84
ID6963887866811727980,227,90,17,desktop,(not set),(none),Americas,Lifestyle,325.84
ID6963887866811727980,227,90,17,desktop,(not set),(none),Americas,Apparel,325.84
ID6963887866811727980,227,90,17,desktop,(not set),(none),Americas,Bags,325.84
ID6963887866811727980,227,90,17,desktop,(not set),(none),Americas,Office,325.84
ID1154591179135966046,175,39,6,desktop,(not set),(none),Americas,Apparel,325.44
ID958472619245730769,238,113,13,desktop,(not set),(none),Americas,Apparel,323.84
ID827758820563592695,215,68,13,desktop,(not set),(none),Americas,Bags,323.84
ID958472619245730769,238,113,13,desktop,(not set),(none),Americas,Headgear,323.84
ID827758820563592695,215,68,13,desktop,(not set),(none),Americas,Drinkware,323.84
ID827758820563592695,215,68,13,desktop,(not set),(none),Americas,Apparel,323.84
ID827758820563592695,215,68,13,desktop,(not set),(none),Americas,Electronics,323.84
ID4042942628381850945,316,109,17,desktop,(not set),(none),Americas,Office,322.71
ID4042942628381850945,316,109,17,desktop,(not set),(none),Americas,Bags,322.71
ID4042942628381850945,316,109,17,desktop,(not set),(none),Americas,Apparel,322.71
ID6667812222576375440,60,12,2,desktop,(not set),(none),Americas,Apparel,320.82
ID8277697496987047439,358,65,11,desktop,(not set),(none),Americas,Apparel,319.71
ID7000425720623417338,54,36,4,desktop,(not set),(none),Americas,Apparel,317.96
ID1435684047649600050,193,76,9,desktop,(not set),(none),Americas,Office,317.54999999999995
ID5082310728519609149,598,158,26,mobile,(not set),(none),Americas,Bags,317.34
ID5082310728519609149,598,158,26,mobile,(not set),(none),Americas,Office,317.34
ID5082310728519609149,598,158,26,mobile,(not set),(none),Americas,Lifestyle,317.34
ID500771270741221130,162,62,7,desktop,(not set),(none),Americas,Apparel,315.84
ID187866444913017683,86,43,6,mobile,(not set),(none),Americas,Apparel,315.84
ID187866444913017683,86,43,6,mobile,(not set),(none),Americas,Office,315.84
ID5855788158613478931,194,117,20,desktop,(not set),(none),Americas,Apparel,314.31
ID5855788158613478931,194,117,20,desktop,(not set),(none),Americas,Drinkware,314.31
ID2645531348518887881,142,66,12,desktop,(not set),(none),Americas,Apparel,312.64
ID2645531348518887881,142,66,12,desktop,(not set),(none),Americas,Lifestyle,312.64
ID2645531348518887881,142,66,12,desktop,(not set),(none),Americas,Accessories,312.64
ID3038010493412298,44,14,2,desktop,(not set),(none),Americas,Apparel,311.96
ID7517997316226476864,410,185,23,desktop,(not set),(none),Americas,Apparel,305.43
ID0063706256894298571,66,36,5,desktop,(not set),(none),Americas,Apparel,299.90999999999997
ID0063706256894298571,66,36,5,desktop,(not set),(none),Americas,Headgear,299.90999999999997
ID1754913906837979962,128,65,10,desktop,(not set),(none),Americas,Bags,298.79999999999995
ID1754913906837979962,128,65,10,desktop,(not set),(none),Americas,Office,298.79999999999995
ID3990058424732714693,387,163,22,desktop,(not set),(none),Americas,Lifestyle,297.32
ID3990058424732714693,387,163,22,desktop,(not set),(none),Americas,Apparel,297.32
ID8106371628500226206,383,72,8,mobile,(not set),organic,Americas,Apparel,296.90999999999997
ID7741113614366580526,189,76,13,desktop,(not set),(none),Americas,Bags,295.85
ID7741113614366580526,189,76,13,desktop,(not set),(none),Americas,Apparel,295.85
ID7741113614366580526,189,76,13,desktop,(not set),(none),Americas,Office,295.85
ID8838271881130575329,107,47,6,desktop,(not set),cpm,Americas,Apparel,294.36
ID5544703101015232605,154,67,11,desktop,(not set),(none),Americas,Electronics,293.07
ID4586209916232697951,352,117,17,desktop,(not set),(none),Americas,Drinkware,292.8
ID4586209916232697951,352,117,17,desktop,(not set),(none),Americas,Apparel,292.8
ID9867098324358727615,143,48,7,desktop,(not set),(none),Americas,Lifestyle,292.3
ID9867098324358727615,143,48,7,desktop,(not set),(none),Americas,Apparel,292.3
ID9867098324358727615,143,48,7,desktop,(not set),(none),Americas,Office,292.3
ID8674825610490991214,282,121,14,desktop,(not set),(none),Americas,Apparel,291.84
ID7501496730606583691,104,20,4,desktop,(not set),(none),Americas,Apparel,291.8
ID2072942859070557608,231,95,19,desktop,(not set),(none),Americas,Lifestyle,291.75
ID2072942859070557608,231,95,19,desktop,(not set),(none),Americas,Apparel,291.75
ID2072942859070557608,231,95,19,desktop,(not set),(none),Americas,Electronics,291.75
ID2072942859070557608,231,95,19,desktop,(not set),(none),Americas,Drinkware,291.75
ID6539054271579803553,187,38,6,desktop,(not set),(none),Americas,Apparel,291.04
ID6965114057791256341,163,80,12,desktop,(not set),(none),Americas,Drinkware,285.0
ID6965114057791256341,163,80,12,desktop,(not set),(none),Americas,Office,285.0
ID601115360451826853,179,90,17,desktop,(not set),(none),Americas,Drinkware,284.8
ID601115360451826853,179,90,17,desktop,(not set),(none),Americas,Apparel,284.8
ID601115360451826853,179,90,17,desktop,(not set),(none),Americas,Bags,284.8
ID601115360451826853,179,90,17,desktop,(not set),(none),Americas,Accessories,284.8
ID601115360451826853,179,90,17,desktop,(not set),(none),Americas,Office,284.8
ID3287424336851494398,282,66,9,desktop,(not set),(none),Americas,Apparel,284.74
ID3631468795643448744,17,13,2,desktop,(not set),(none),Americas,Notebooks & Journals,283.72
ID9800907227461881952,221,148,25,desktop,(not set),(none),Americas,Apparel,283.68
ID9800907227461881952,221,148,25,desktop,(not set),(none),Americas,Office,283.68
ID6328683659978393200,92,62,8,desktop,(not set),referral,Americas,Apparel,281.90999999999997
ID6328683659978393200,92,62,8,desktop,(not set),referral,Americas,Office,281.90999999999997
ID6328683659978393200,92,62,8,desktop,(not set),referral,Americas,Drinkware,281.90999999999997
ID8613941918489869666,162,97,14,desktop,(not set),(none),Americas,Office,279.75
ID8613941918489869666,162,97,14,desktop,(not set),(none),Americas,Drinkware,279.75
ID8613941918489869666,162,97,14,desktop,(not set),(none),Americas,Bags,279.75
ID4017026585162229127,189,79,10,desktop,(not set),referral,Americas,Apparel,279.48
ID8964370317018374549,132,33,5,desktop,(not set),(none),Americas,Drinkware,277.44
ID8964370317018374549,132,33,5,desktop,(not set),(none),Americas,Apparel,277.44
ID1473787731334256605,118,58,7,desktop,(not set),(none),Americas,Apparel,275.90999999999997
ID1229962015086120441,175,68,9,desktop,(not set),referral,Americas,Apparel,275.90999999999997
ID1229962015086120441,175,68,9,desktop,(not set),referral,Americas,Lifestyle,275.90999999999997
ID3530859499206479968,163,50,9,desktop,(not set),cpm,Americas,Drinkware,275.84
ID3530859499206479968,163,50,9,desktop,(not set),cpm,Americas,Apparel,275.84
ID6696207158105789561,298,104,12,desktop,(not set),(none),Europe,Office,274.5
ID6696207158105789561,298,104,12,desktop,(not set),(none),Europe,Lifestyle,274.5
ID4596484910104126355,173,120,18,desktop,(not set),(none),Americas,Office,274.24
ID4596484910104126355,173,120,18,desktop,(not set),(none),Americas,Lifestyle,274.24
ID4596484910104126355,173,120,18,desktop,(not set),(none),Americas,Drinkware,274.24
ID4596484910104126355,173,120,18,desktop,(not set),(none),Americas,Apparel,274.24
ID3280132197483942848,118,48,8,desktop,(not set),(none),Americas,Drinkware,272.90999999999997
ID3280132197483942848,118,48,8,desktop,(not set),(none),Americas,Apparel,272.90999999999997
ID198403235748042235,238,93,15,desktop,(not set),(none),Americas,Electronics,271.84
ID198403235748042235,238,93,15,desktop,(not set),(none),Americas,Apparel,271.84
ID198403235748042235,238,93,15,desktop,(not set),(none),Americas,Bags,271.84
ID5576035049116841174,282,104,14,desktop,(not set),(none),Americas,Apparel,271.84
ID5576035049116841174,282,104,14,desktop,(not set),(none),Americas,Headgear,271.84
ID1655308906576481640,547,84,14,tablet,(not set),(none),Americas,Apparel,269.84
ID1655308906576481640,547,84,14,tablet,(not set),(none),Americas,Office,269.84
ID8436426603099391262,257,120,22,desktop,(not set),(none),Americas,Accessories,268.75
ID8436426603099391262,257,120,22,desktop,(not set),(none),Americas,Lifestyle,268.75
ID8436426603099391262,257,120,22,desktop,(not set),(none),Americas,Drinkware,268.75
ID8436426603099391262,257,120,22,desktop,(not set),(none),Americas,Apparel,268.75
ID8436426603099391262,257,120,22,desktop,(not set),(none),Americas,Waze,268.75
ID963236039015727097,165,73,14,desktop,(not set),(none),Americas,Drinkware,267.85
ID963236039015727097,165,73,14,desktop,(not set),(none),Americas,Office,267.85
ID963236039015727097,165,73,14,desktop,(not set),(none),Americas,Housewares,267.85
ID963236039015727097,165,73,14,desktop,(not set),(none),Americas,Lifestyle,267.85
ID963236039015727097,165,73,14,desktop,(not set),(none),Americas,Apparel,267.85
ID6886733039051258034,243,97,13,desktop,(not set),(none),Americas,Office,267.8
ID6886733039051258034,243,97,13,desktop,(not set),(none),Americas,Apparel,267.8
ID5546357899055367102,49,19,3,desktop,(not set),(none),Americas,Office,267.78
ID0544953081124286184,208,88,13,desktop,(not set),(none),Americas,Apparel,262.96
ID0544953081124286184,208,88,13,desktop,(not set),(none),Americas,Headgear,262.96
ID3158193721801238039,203,75,13,desktop,(not set),(none),Americas,Apparel,260.6
ID3158193721801238039,203,75,13,desktop,(not set),(none),Americas,Electronics,260.6
ID3158193721801238039,203,75,13,desktop,(not set),(none),Americas,Office,260.6
ID5510335064677870473,179,99,14,desktop,(not set),(none),Americas,Apparel,259.8
ID5510335064677870473,179,99,14,desktop,(not set),(none),Americas,Office,259.8
ID5510335064677870473,179,99,14,desktop,(not set),(none),Americas,Drinkware,259.8
ID4403455987499606429,115,53,8,desktop,(not set),(none),Americas,Apparel,257.34000000000003
ID4032954879849580629,98,53,11,desktop,(not set),(none),Americas,Bags,255.8
ID4032954879849580629,98,53,11,desktop,(not set),(none),Americas,Accessories,255.8
ID4032954879849580629,98,53,11,desktop,(not set),(none),Americas,Office,255.8
ID4032954879849580629,98,53,11,desktop,(not set),(none),Americas,Apparel,255.8
ID1127359726951964431,371,125,22,desktop,(not set),(none),Americas,Drinkware,254.88
ID1127359726951964431,371,125,22,desktop,(not set),(none),Americas,Apparel,254.88
ID5012216957441063220,209,47,7,desktop,(not set),(none),Americas,Office,254.7
ID5012216957441063220,209,47,7,desktop,(not set),(none),Americas,Bags,254.7
ID5012216957441063220,209,47,7,desktop,(not set),(none),Americas,Headgear,254.7
ID5687848862260392694,260,92,16,desktop,(not set),(none),Americas,Office,253.47000000000003
ID5687848862260392694,260,92,16,desktop,(not set),(none),Americas,Apparel,253.47000000000003
ID5687848862260392694,260,92,16,desktop,(not set),(none),Americas,Electronics,253.47000000000003
ID3743323902703489418,106,21,4,desktop,(not set),(none),Americas,Apparel,251.96
ID5767255881668877462,181,72,9,desktop,(not set),(none),Americas,Apparel,251.96
ID2920950269946903107,274,52,9,desktop,(not set),(none),Americas,Apparel,251.86
ID4178895217253469173,168,23,8,desktop,(not set),referral,Americas,Headgear,251.84
ID903821245365156924,138,39,7,mobile,(not set),(none),Americas,Office,251.84
ID4178895217253469173,168,23,8,desktop,(not set),referral,Americas,Apparel,251.84
